trig_exp,trig_item,sentence,trig_w1,trig1,trig_w2,trig2,gram,task,paus,trig_1,trig_2,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,grating_1.started,grating_1.stopped,text_1.started,text_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,grating_2.started,grating_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating_3.started,grating_3.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,grating_4.started,grating_4.stopped,text_4.started,text_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,grating_5.started,grating_5.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,grating_6.started,grating_6.stopped,text_6.started,text_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,grating_7.started,grating_7.stopped,text_7.started,text_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,grating_8.started,grating_8.stopped,text_8.started,text_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,grating_9.started,grating_9.stopped,text_9.started,text_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,grating.started,grating.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,grating_14.started,grating_14.stopped,text_fix_4.started,text_fix_4.stopped,grating_16.started,grating_16.stopped,grating_40.started,grating_40.stopped,ISI_4.started,ISI_4.stopped,text_19.started,text_19.stopped,grating_24.started,grating_24.stopped,grating_35.started,grating_35.stopped,prompt.started,prompt.stopped,Button_Press.keys,Button_Press.corr,Button_Press.rt,Button_Press.started,Button_Press.stopped,grating_33.started,grating_33.stopped,grating_34.started,grating_34.stopped,Correct_Incorrect.started,Correct_Incorrect.stopped,Continue_text.started,Continue_text.stopped,Press_Bar.keys,Press_Bar.rt,Press_Bar.started,Press_Bar.stopped,grating_26.started,grating_26.stopped,grating_27.started,grating_27.stopped,text_10.started,text_10.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,grating_28.started,grating_28.stopped,text_11.started,text_11.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,grating_29.started,grating_29.stopped,text_12.started,text_12.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,grating_36.started,grating_36.stopped,text_14.started,text_14.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,grating_10.started,grating_10.stopped,text_fix.started,text_fix.stopped,grating_11.started,grating_11.stopped,grating_37.started,grating_37.stopped,ISI_2.started,ISI_2.stopped,text_15.started,text_15.stopped,grating_38.started,grating_38.stopped,text_fix_3.started,text_fix_3.stopped,key_resp_16.keys,key_resp_16.started,key_resp_16.stopped,key_resp_16.rt,grating_12.started,grating_12.stopped,text_17.started,text_17.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,participant,session,date,expName,psychopyVersion,frameRate
160,12,Kyparen på restaurangen öppnade en flaska rött vin som det unga paret vid bordet nära entrédörren inte ville dricka upp.,17,,18,,COR,1,no,161,162,,,,,,,,,,,,,0,372,372,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4335.86295488171,None,4336.36367219811,None,4336.36367219811,None,left,1,0.445408421323009,4336.36367219811,None,,,,,,,,,,,,,4336.82416366809,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.37165264374,None,4324.37165264374,None,4324.87171630898,None,4335.37354303626,4335.37354303626,0.009870324975054,None,4335.37354303626,4335.37354303626,4338.32398787506,None,4338.32398787506,None,None,0.007862544665841,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
180,8,Bordet som visserligen är alldeles bedårande med sina röda vackra blommor på benen är för lågt för de vuxna. ,16,,0,,COR,1,no,181,199,,,,,,,,,,,,,0,373,373,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4349.31524235608,None,4349.81599238711,None,4349.81599238711,None,left,1,2.57647894989896,4349.81599238711,None,,,,,,,,,,,,,4352.40619352116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4338.33405647636,None,4338.33405647636,None,4338.83410635013,None,4348.82582281307,4348.82582281307,0.009871928634311,None,4348.82582281307,4348.82582281307,4353.90666368172,None,4353.90666368172,None,None,0.008118167812427,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,120,Nybörjarna spelade spelet men de kunde inte vinna det.  ,6,,7,,COR,1,no,155,156,,,,,,,,,,,,,0,374,374,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4359.90704009242,None,4360.40776157833,None,4360.40776157833,None,left,1,0.384455610896111,4360.40776157833,None,,,,,,,,,,,,,4360.80779929638,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4353.91666396717,None,4353.91666396717,None,4354.41663590315,None,4359.4175961738,4359.4175961738,0.009873532293568,None,4359.4175961738,4359.4175961738,4362.30809209233,None,4362.30809209233,None,None,0.008311569015859,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,14,Odlaren planterade träd som husägaren inte ville ha.  ,6,,7,,COR,1,no,151,152,,,,,,,,,,,,,0,375,375,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4367.80838719755,None,4368.30910772126,None,4368.30910772126,None,left,1,0.355100002534527,4368.30910772126,None,,,,,,,,,,,,,4368.67915831027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362.31811867778,None,4362.31811867778,None,4362.81817721131,None,4367.31892724234,4367.31892724234,0.00987224936398,None,4367.31892724234,4367.31892724234,4370.17941005256,None,4370.17941005256,None,None,0.008427994616795,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
140,23,Författare skriver gärna böcker för ungdomar och barnet.,3,,4,,INC,1,no,133,134,,,,,,,,,,,,,0,376,376,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4375.67971028949,None,4376.18045390589,None,4376.18045390589,None,right,1,0.603295004828397,4376.18045390589,None,,,,,,,,,,,,,4376.80026402632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370.18948089899,None,4370.18948089899,None,4370.68952435813,None,4375.19030036842,4375.19030036842,0.009873211560262,None,4375.19030036842,4375.19030036842,4378.30080025761,None,4378.30080025761,None,None,0.007545341035438,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,62,Trumpetaren spelade improvisationer som bandet inte hade repeterat.  ,6,,7,,COR,1,no,151,152,,,,,,,,,,,,,0,377,377,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4383.80108926893,None,4384.30187939142,None,4384.30187939142,None,left,1,0.489945863699177,4384.30187939142,None,,,,,,,,,,,,,4384.80159987376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4378.31084961501,None,4378.31084961501,None,4378.8109026961,None,4383.3116017308,4383.3116017308,0.009872890828774,None,4383.3116017308,4383.3116017308,4386.30217138554,None,4386.30217138554,None,None,0.007694481268118,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
130,10,Komiker drar gärna skämt om sig själva.,3,,4,,COR,1,no,131,132,,,,,,,,,,,,,0,378,378,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4391.30267320232,None,4391.80314451752,None,4391.80314451752,None,left,1,0.388242489827462,4391.80314451752,None,,,,,,,,,,,,,4392.20295419535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4386.31217038806,None,4386.31217038806,None,4386.81226291915,None,4390.81292747519,4390.81292747519,0.009866796925053,None,4390.81292747519,4390.81292747519,4393.70343237421,None,4393.70343237421,None,None,0.007747081263005,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,43,Etanol innehåller energi men kroppen inte kan absorbera den.  ,6,,7,,INC,1,no,157,158,,,,,,,,,,,,,0,379,379,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4399.70381295442,None,4400.20458447447,None,4400.20458447447,None,right,1,1.11445534469021,4400.20458447447,None,,,,,,,,,,,,,4401.33449138851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4393.71343650844,None,4393.71343650844,None,4394.21351492733,None,4399.21440239189,4399.21440239189,0.009870966439848,None,4399.21440239189,4399.21440239189,4402.8349516064,None,4402.8349516064,None,None,0.008026759283894,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
130,4,Musiker läser ofta noter av välkända kompositörer.,3,,4,,COR,1,no,131,132,,,,,,,,,,,,,0,380,380,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4407.83516476467,None,4408.33594077497,None,4408.33594077497,None,left,1,0.415121728898157,4408.33594077497,None,,,,,,,,,,,,,4408.76621226471,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4402.8449868516,None,4402.8449868516,None,4403.3449741827,None,4407.34578435092,4407.34578435092,0.009868079852822,None,4407.34578435092,4407.34578435092,4410.26623949483,None,4410.26623949483,None,None,0.008109828790111,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,107,Biet är väldigt vacker och flyger mellan blommorna. ,4,,0,,INC,1,no,174,199,,,,,,,,,,,,,0,381,381,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4415.76654454273,None,4416.26729072499,None,4416.26729072499,None,right,1,0.523326654631092,4416.26729072499,None,,,,,,,,,,,,,4416.80714404156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410.27625421321,None,4410.27625421321,None,4410.77630344552,None,4415.27710928387,4415.27710928387,0.00986840058431,None,4415.27710928387,4415.27710928387,4418.30756673384,None,4418.30756673384,None,None,0.008197067805668,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,75,Artisten övade sången men gitarristen inte ville spela den.  ,6,,7,,INC,1,no,157,158,,,,,,,,,,,,,0,382,382,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4424.30799991404,None,4424.80869702435,None,4424.80869702435,None,right,1,0.389804132370045,4424.80869702435,None,,,,,,,,,,,,,4425.20864622045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4418.31750094856,None,4418.31750094856,None,4418.81773941257,None,4423.81850275396,4423.81850275396,0.00987224936398,None,4423.81850275396,4423.81850275396,4426.70899450298,None,4426.70899450298,None,None,0.008413882420427,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
140,21,Skomakare lagar ofta skor åt äldre kund.,3,,4,,INC,1,no,131,132,,,,,,,,,,,,,0,383,383,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4431.70925480881,None,4432.20996154106,None,4432.20996154106,None,right,1,0.492223058619857,4432.20996154106,None,,,,,,,,,,,,,4432.71977095909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4426.71908266891,None,4426.71908266891,None,4427.21912227927,None,4431.21981826702,4431.21981826702,0.009872570097286,None,4431.21981826702,4431.21981826702,4434.220305266,None,4434.220305266,None,None,0.008636790938908,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,58,Hunden har chipmärkning som ägarna inte har betalat.  ,6,,7,,COR,1,no,151,152,,,,,,,,,,,,,0,384,384,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4439.72060261634,None,4440.22132827176,None,4440.22132827176,None,left,1,0.616694532904148,4440.22132827176,None,,,,,,,,,,,,,4440.85123085593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4434.23035911364,None,4434.23035911364,None,4434.7303926301,None,4439.2311484343,4439.2311484343,0.009866476195384,None,4439.2311484343,4439.2311484343,4442.35171127991,None,4442.35171127991,None,None,0.007670426390177,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,31,Tåget är redan bokad men det finns ingen resplan ännu.,4,,0,,INC,1,no,174,199,,,,,,,,,,,,,0,385,385,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4448.85216803389,None,4449.35293666736,None,4449.35293666736,None,right,1,0.332720308184435,4449.35293666736,None,,,,,,,,,,,,,4449.70277795329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4442.36173594097,None,4442.36173594097,None,4442.86177907938,None,4448.36275169819,4448.36275169819,0.009870645706542,None,4448.36275169819,4448.36275169819,4451.20322502118,None,4451.20322502118,None,None,0.007819566621038,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
180,7,Golvet som de lata hantverkarna hade lagt i hallen och i vardagsrummet var ganska ojämn på många ställen. ,15,,0,,INC,1,no,182,199,,,,,,,,,,,,,0,386,386,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4461.70434248242,None,4462.20511304028,None,4462.20511304028,None,right,1,0.536286138843934,4462.20511304028,None,,,,,,,,,,,,,4462.75494848889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4451.21322530663,None,4451.21322530663,None,4451.71324695601,None,4461.21489952599,4461.21489952599,0.00987096643621,None,4461.21489952599,4461.21489952599,4464.25543564824,None,4464.25543564824,None,None,0.007746439798211,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,29,Bilden är för gammalt för att identifieras.  ,4,,0,,INC,1,no,172,199,,,,,,,,,,,,,0,387,387,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4469.25563501505,None,4469.75640332778,None,4469.75640332778,None,right,1,0.32879615609454,4469.75640332778,None,,,,,,,,,,,,,4470.09619095851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4464.26546896905,None,4464.26546896905,None,4464.7655307099,None,4468.76623150862,4468.76623150862,0.009872890828774,None,4468.76623150862,4468.76623150862,4471.5967342459,None,4471.5967342459,None,None,0.007860299545428,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
140,59,Tillverkare sänker ofta priset för att sälja fler produkt.,3,,4,,INC,1,no,137,138,,,,,,,,,,,,,0,388,388,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4477.59701732368,None,4478.09781418154,None,4478.09781418154,None,right,1,1.40304457753336,4478.09781418154,None,,,,,,,,,,,,,4479.51782225756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471.60670534477,None,4471.60670534477,None,4472.10679595147,None,4477.10766385139,4477.10766385139,0.009872570097286,None,4477.10766385139,4477.10766385139,4481.01827541935,None,4481.01827541935,None,None,0.008139336106979,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
130,66,Barn äter ofta mat med för mycket socker.,3,,4,,COR,1,no,137,138,,,,,,,,,,,,,0,389,389,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4486.51857341115,None,4487.01927950194,None,4487.01927950194,None,left,1,0.585629103961765,4487.01927950194,None,,,,,,,,,,,,,4487.6194037534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4481.02827538407,None,4481.02827538407,None,4481.52833167248,None,4486.02913719009,4486.02913719009,0.009871607901005,None,4486.02913719009,4486.02913719009,4489.11967345666,None,4489.11967345666,None,None,0.008313172675116,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,33,Barn berättar saker som lärare kan inte veta om.  ,6,,7,,INC,1,no,153,154,,,,,,,,,,,,,0,390,390,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4495.12003864175,None,4495.62069950938,None,4495.62069950938,None,right,1,0.391721787078495,4495.62069950938,None,,,,,,,,,,,,,4496.03067990946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4489.12968464699,None,4489.12968464699,None,4489.62973804882,None,4494.63059985484,4494.63059985484,0.009871928632492,None,4494.63059985484,4494.63059985484,4497.53109586638,None,4497.53109586638,None,None,0.008656034840897,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,54,Invånarna påvisade problem som staten inte kunde lösa.  ,6,,7,,COR,1,no,151,152,,,,,,,,,,,,,0,391,391,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4503.03136723745,None,4503.53209834531,None,4503.53209834531,None,left,1,0.58425893823005,4503.53209834531,None,,,,,,,,,,,,,4504.13221040896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4497.54111122622,None,4497.54111122622,None,4498.04121690731,None,4502.54190407493,4502.54190407493,0.00986968351026,None,4502.54190407493,4502.54190407493,4505.6324666415,None,4505.6324666415,None,None,0.007650861760339,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
140,67,Dansare studerar ofta dans inför stor föreställningar.,3,,4,,INC,1,no,137,138,,,,,,,,,,,,,0,392,392,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510.63265831075,None,4511.13343143446,None,4511.13343143446,None,right,1,0.598583456467168,4511.13343143446,None,,,,,,,,,,,,,4511.74327994968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505.64251567817,None,4505.64251567817,None,4506.1425488739,None,4510.14325608725,4510.14325608725,0.009873532291749,None,4510.14325608725,4510.14325608725,4513.24374305416,None,4513.24374305416,None,None,0.00769416053663,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,99,Nätet var redan färdig och spindeln väntade på bytet. ,4,,0,,INC,1,no,174,199,,,,,,,,,,,,,0,393,393,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4519.24413774656,None,4519.74490285198,None,4519.74490285198,None,right,1,0.458910904268123,4519.74490285198,None,,,,,,,,,,,,,4520.21534021132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4513.25376867741,None,4513.25376867741,None,4513.75385286947,None,4518.7546874133,4518.7546874133,0.009873211560262,None,4518.7546874133,4518.7546874133,4521.71521605608,None,4521.71521605608,None,None,0.007925408073788,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,110,Isen var mycket kall mot den varma huden. ,4,,0,,COR,1,no,171,199,,,,,,,,,,,,,0,394,394,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4527.2154656174,None,4527.71620506429,None,4527.71620506429,None,left,1,0.36734168924886,4527.71620506429,None,,,,,,,,,,,,,4528.09655338531,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4521.72522339763,None,4521.72522339763,None,4522.22523414214,None,4526.72608841097,4526.72608841097,0.009871287171336,None,4526.72608841097,4526.72608841097,4529.59655367397,None,4529.59655367397,None,None,0.008058832454481,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,4,Journalisten ställer frågor men ministrarna borde inte svara på dem. ,6,,7,,COR,1,yes,155,156,,,,,,,,,,,,,0,395,395,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4536.09700208893,None,4536.59770817972,None,4536.59770817972,None,left,1,1.82946536274176,4536.59770817972,None,,,,,,,,,,,,,4538.438039611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529.60652284844,None,4529.60652284844,None,4530.10662981246,None,4535.60762937274,4535.60762937274,0.009872249365799,None,4535.60762937274,4535.60762937274,4539.93831816647,None,4539.93831816647,None,space,0.007537322744611,None,52.2147523101503,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,17,Soppan är väldigt syrligt men passar bra med huvudrätten. ,4,,0,,INC,1,no,172,199,,,,,,,,,,,,,0,396,396,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4598.15753089207,None,4598.65833320237,None,4598.65833320237,None,right,1,0.295355388339885,4598.65833320237,None,,,,,,,,,,,,,4598.96809938577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4592.16719774487,None,4592.16719774487,None,4592.66726654182,None,4597.66815753442,4597.66815753442,0.009866796928691,None,4597.66815753442,4597.66815753442,4600.4686025817,None,4600.4686025817,None,None,0.008094433669612,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
180,26,Bänken som det äldre paret älskar att sitta på efter sina dagliga promenader är alldeles nymålad och kan inte användas. ,16,,0,,COR,1,no,181,199,,,,,,,,,,,,,0,397,397,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611.96987239049,None,4612.47064583493,None,4612.47064583493,None,left,1,0.322451762758646,4612.47064583493,None,,,,,,,,,,,,,4612.81043667297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.47861024398,None,4600.47861024398,None,4600.97855459703,None,4611.48046535601,4611.48046535601,0.009868079854641,None,4611.48046535601,4611.48046535601,4614.31095109451,None,4614.31095109451,None,None,0.008065888550846,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,78,Kampen var mycket våldsam och många skadades.  ,4,,0,,COR,1,no,171,199,,,,,,,,,,,,,0,398,398,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4619.31112319913,None,4619.81190658626,None,4619.81190658626,None,left,1,0.444982168923161,4619.81190658626,None,,,,,,,,,,,,,4620.2717274063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4614.32099596167,None,4614.32099596167,None,4614.82103942081,None,4618.82174310611,4618.82174310611,0.009871607902824,None,4618.82174310611,4618.82174310611,4621.77223894125,None,4621.77223894125,None,None,0.008142543421855,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,102,Flickan köpte godis som vännen inte kunde äta.  ,6,,7,,COR,1,no,151,152,,,,,,,,,,,,,0,399,399,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4627.27251127452,None,4627.7732394958,None,4627.7732394958,None,left,1,0.331473303416715,4627.7732394958,None,,,,,,,,,,,,,4628.12307180124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4621.78221613402,None,4621.78221613402,None,4622.28230128828,None,4626.78308916565,4626.78308916565,0.009871607902824,None,4626.78308916565,4626.78308916565,4629.62351213376,None,4629.62351213376,None,None,0.007413199586154,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,113,Städerskan tvättade fönstret som hon kunde inte öppna.  ,6,,7,,INC,1,no,153,154,,,,,,,,,,,,,0,400,400,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4635.12382712434,None,4635.6245531005,None,4635.6245531005,None,right,1,0.383944364599301,4635.6245531005,None,,,,,,,,,,,,,4636.02455201001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4629.63348515702,None,4629.63348515702,None,4630.13352412592,None,4634.63441784474,4634.63441784474,0.009870324976873,None,4634.63441784474,4634.63441784474,4637.52490766937,None,4637.52490766937,None,None,0.008388544620175,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
